id,name,gender,birth_month,registration_fee
100725,DEXTER,M,Sep-2012,112.0
100726,BOU,F,Jan-2010,303.0
100727,BRADY,M,Nov-2010,104.0
100728,BOWIE,F,Mar-2008,112.0
100729,BRIDGET ,F,Jan-2003,311.0
100730,BROWNIE,M,Jan-2007,104.0
100731,BRUCE ,M,Nov-2010,212.0
100732,BROWNIE/GOGGLE,M,Feb-2011,110.0
100733,DEISEL,M,Oct-2013,502.0
100734,DANTE,M,Aug-2013,210.0
100735,DANA,F,May-2016,107.0
100736,DANA,F,Jun-2008,411.0
100737,BUCKLEY,M,May-2014,108.0
100738,LILO ,F,Mar-2011,210.0
100739,LILLY ,F,Jan-2005,306.0
100740,LIL ,M,Jun-2016,102.0
100741,NEV,M,Aug-2009,305.0
100742,NASH,M,May-2013,411.0
100743,NAUTICA,F,Jan-2007,111.0
100744,NILAH,F,May-2010,307.0
100745,NICKELS,M,Jul-2013,102.0
100746,NINA,F,May-2009,407.0
100747,NINA,F,Nov-2010,503.0
100748,NKO,F,Sep-2013,111.0
100749,NOOSHA,F,Mar-2012,102.0
100750,WYLIE,M,Jan-2011,303.0
100751,XYLO,M,Mar-2014,413.0
100752,ZELDA,F,Mar-2009,301.0
100753,ZAMI,F,Jan-2007,503.0
100754,BAILEY,F,Feb-2009,318.0
100755,ARROW ,M,Nov-2005,503.0
100756,BANKSY,F,Nov-2008,110.0
100757,CODY,F,Nov-2012,301.0
100758,CODY,M,Jan-2008,405.0
100759,COOPER,M,Aug-2011,403.0
100760,CUDDLES ,M,Mar-2006,318.0
100761,CUDDLES,F,Jun-2000,503.0
100762,CUPCAKE,F,May-2016,107.0
100763,KAIRO,M,Jul-2015,311.0
100764,KEN,M,Feb-2013,503.0
100765,KIKI ,F,Mar-2006,108.0
100766,KIARA,F,Jun-2015,315.0
100767,KAYCEE ,F,May-2015,308.0
100768,KIMCHI,M,Apr-2015,103.0
100769,MS. ,F,Jul-2011,106.0
100770,MUNCHKIN ,F,Oct-2005,503.0
100771,MYLO,M,Mar-2014,314.0
100772,MURRAY,M,Aug-2015,106.0
100773,MOXIE,M,Mar-2006,104.0
100774,KRISTI ,F,Jul-2014,102.0
100775,UNKNOWN,M,Jun-2016,408.0
100776,UNKNOWN,M,Jul-2016,407.0
100777,ROCKY,M,Feb-2016,414.0
100778,ROCKY,M,May-2012,501.0
100779,NALA,F,May-2015,411.0
100780,ROLO,M,Aug-2009,402.0
100781,ROCKY ,M,Jul-2012,409.0
100782,ROXY,F,Jul-2009,501.0
100783,ROXY,F,Jun-2009,407.0
100784,VADER,M,Aug-2013,406.0
100785,WAYLON,M,Jul-2011,103.0
100786,WIFI,F,Apr-2016,407.0
100787,WALLY ,M,Jan-2015,109.0
100788,UNKNOWN,M,Apr-2016,103.0
100789,UNKNOWN,M,Apr-2016,104.0
100790,UNKNOWN,M,Apr-2016,302.0
100791,UNKNOWN,M,Jul-2016,313.0
100792,ROY,M,Sep-2006,310.0
100793,ROSE,F,Aug-2014,305.0
100794,ROCKY,M,Dec-2009,311.0
100796,UNKNOWN,M,May-2016,302.0
100797,KUPCAKES,F,Jul-2012,104.0
100798,KRAMER,M,Jan-2009,306.0
100799,KONA ,F,Apr-2016,503.0
100800,MOTTY,F,Jul-2011,209.0
100801,MOXIE,F,Feb-2006,502.0
100802,MOXIE ,M,Jan-2005,107.0
100803,MOSLEY,M,Apr-2010,101.0
100804,MUFFIN,M,Dec-2005,302.0
100805,MR. ,M,Oct-2007,209.0
100806,KOBE,M,Jul-2014,105.0
100807,KOBE,M,May-2012,405.0
100808,KIFLAN,M,Jul-2003,106.0
100809,KEVIN,M,Jan-2016,107.0
100810,COOPER,M,May-2009,101.0
100811,COOKIE,F,Jan-2005,103.0
100812,COOKIE,M,Jun-2012,107.0
100813,COOKIE ,M,Jun-2016,205.0
100814,COCOA,F,Jul-2008,305.0
100815,BAKER,M,Nov-2012,302.0
100816,ATILLA ,M,Aug-2015,503.0
100817,AUSTIN,M,Jul-2009,104.0
100818,AUTUMN,F,Mar-2010,501.0
100819,BAILEY,M,Jan-2001,401.0
100820,YUKI,M,Aug-2011,302.0
100821,ZELDA,F,Jan-2007,102.0
100822,XIAOHEI,M,Sep-2010,502.0
100823,YOGI,M,Mar-2012,203.0
100824,YODA,M,Oct-2009,102.0
100825,WYATT,M,May-2008,302.0
100826,WYATT,M,May-2008,302.0
100827,NOODLE,M,Jul-2013,308.0
100828,NORA,F,Feb-2016,310.0
100829,NINO,M,May-2015,403.0
100830,NINA,F,May-2016,106.0
100831,NILES,M,Aug-2014,102.0
100832,NELLY,F,Jun-2016,108.0
100833,LILY ,F,Jan-2004,107.0
100835,BUDDY,M,May-2011,209.0
100836,DASH,M,May-2016,104.0
100837,DAYKO ,M,Jul-2016,310.0
100838,DELAIN,F,Jul-2016,111.0
100839,BROOKLYN,M,Jun-2010,409.0
100840,BROOKLYN,M,Aug-2009,414.0
100841,BRADLEY,M,Jun-2016,306.0
100842,BOONE,M,Mar-2016,112.0
100843,BOOTS,M,Apr-2015,108.0
100844,LADY,F,Jan-2007,410.0
100845,LAYLA,F,Nov-2014,405.0
100846,LEXI,F,May-2010,314.0
100847,LEXY,F,Jun-2016,305.0
100848,PENNY,F,Aug-2015,106.0
100849,PEPE ,M,Oct-2005,208.0
100850,PEPPER,F,May-2016,302.0
100851,STAR ,F,Jan-2005,405.0
100852,STAR,F,Aug-2006,111.0
100853,PENELOPE ,F,Nov-2014,503.0
100854,PEANUT,M,Jun-2009,402.0
100855,PARIS,F,Jul-2005,406.0
100856,LUCKY,F,Jan-2009,203.0
100857,STORM ,M,Jan-2010,501.0
100858,SUKI,F,Jan-2003,103.0
100859,SUKI,F,Jan-2003,103.0
100860,SUNDAE ,F,Feb-2012,106.0
100861,LOKI ,M,Jul-2016,405.0
100862,LOLA,F,Jun-2016,405.0
100863,LOUIE,M,Oct-2014,409.0
100864,FRANCOIS,M,Jun-2015,106.0
100865,FRECCIA,M,Apr-2008,308.0
100866,ANNIE,F,Aug-2013,108.0
100867,ACE ,M,Feb-2014,204.0
100868,ALLIE,F,Dec-2004,308.0
100869,GOGO,F,Dec-2013,302.0
100870,GOZER,M,Feb-2013,301.0
100871,GRIM,M,Aug-2012,107.0
100872,OLIVIA,F,Jan-2015,108.0
100873,OLIVER,M,Sep-2015,102.0
100874,OLIVE,F,Apr-2014,110.0
100875,OREO,M,Feb-2016,410.0
100876,ORICCHIO,M,Jul-2016,311.0
100877,CECILIA,F,Oct-2010,409.0
100878,CECILIA,F,Oct-2010,409.0
100880,CARI,M,Oct-2014,108.0
100881,GENEVIEVE,F,May-2011,107.0
100882,SPARKY,M,Sep-2001,310.0
100884,SNOOPY,M,Dec-2011,301.0
100885,OZZY,M,Sep-2014,310.0
100886,OZZY,M,Sep-2014,310.0
100887,PANCHO,M,Sep-2004,208.0
100888,MADDIE ,F,May-2007,403.0
100889,POOPS,M,Feb-2015,413.0
100890,TEDDY ,M,Jan-2004,503.0
100891,THEODORE ,M,Sep-2014,303.0
100892,THURSTON,M,Mar-2012,112.0
100893,THEODORE,M,Apr-2016,112.0
100894,TIMMY ,M,Jan-2004,302.0
100895,BELLA,F,Sep-2012,108.0
100896,BELLA ,F,Feb-2013,502.0
100897,BAUER,M,Jan-2007,503.0
100898,BEBE ,F,Jan-2003,503.0
100899,BEAU,M,Mar-2015,301.0
100900,LUCKY,M,May-2007,307.0
100901,ELLIS,M,Jan-2015,108.0
100902,ELROY,M,Aug-2016,109.0
100904,ELLA ,F,Apr-2015,306.0
100905,LUCY,F,Sep-2013,108.0
100906,LUCY,F,May-2011,107.0
100908,LUNA,F,May-2015,312.0
100909,LUNA,F,Feb-2009,503.0
100910,LULU,M,Apr-2009,301.0
100911,TONYA,F,Sep-2010,103.0
100912,TOPSI,M,May-2007,313.0
100913,RILEY,M,May-2010,101.0
100914,RILEY ,M,Jan-2010,108.0
100915,RICO,M,Jul-2013,305.0
100916,RALPH,M,Apr-2011,310.0
100917,PUPPERS ,F,Jun-2016,401.0
100918,UNKNOWN,F,May-2016,104.0
100919,UNKNOWN,F,May-2016,301.0
100920,UNKNOWN,F,Jun-2016,309.0
100921,HERBIE,M,Jun-2014,306.0
100922,HAZE,M,Jun-2016,111.0
100923,HAZEL,F,Feb-2016,305.0
100924,MARSHALL,M,Jun-2007,301.0
100925,MARIAH,F,Jul-2009,503.0
100926,BLUE,F,May-2016,402.0
100927,BLU,M,Apr-2016,501.0
100928,BLANQUITA ,F,Jan-2004,112.0
100929,BENNY,M,Jun-2016,104.0
100930,BENTLEY,M,Apr-2011,107.0
100931,SHAIKE,F,Jan-2007,411.0
100932,SERGIO,M,Jun-2010,405.0
100933,SCOTT,M,Jan-2016,405.0
100934,SCIMBO,M,May-2016,201.0
100935,CLAIRE,F,Jun-2007,501.0
100936,CHLOE,F,Jul-2016,304.0
100937,CHLOE,F,Apr-2016,112.0
100938,COCO,M,Jan-2009,316.0
100939,MISTY ,F,Mar-2001,503.0
100940,MIMI ,F,Jul-2016,312.0
100941,MINNIE,F,Sep-2004,107.0
100942,MINKA,F,Oct-2012,501.0
100943,JUNA,F,Sep-2008,110.0
100944,JOEY,M,Dec-2009,210.0
100945,JETER,M,Aug-2015,503.0
100946,JJ ,M,Sep-2013,306.0
100947,ZURI,F,May-2016,103.0
100948,SAMMY ,M,Jan-2007,315.0
100949,SAPPHO,F,May-2016,306.0
100950,SALTY,M,Oct-2008,111.0
100951,SADIE,F,Apr-2011,502.0
100952,SAGE ,M,May-2013,306.0
100953,RYO-OHKI ,M,Jan-2002,403.0
100954,MAX,M,Jul-2009,503.0
100955,MAXIMILLION,M,May-2016,104.0
100956,JACK,M,May-2015,310.0
100957,MAX ,M,May-2016,311.0
100958,MAX,M,Feb-2012,406.0
100959,HOPE,F,May-2016,108.0
100960,INDIE,F,Dec-2007,104.0
100961,IGGY,M,Apr-2016,318.0
100962,CHESTER,M,Jul-2010,112.0
100963,CHESTER,M,Sep-2000,208.0
100964,CHARLIE,M,Nov-2014,410.0
100965,CHERS,F,Mar-2012,409.0
100967,IGBY,M,Jun-2012,302.0
100968,IRONMAN,M,Sep-2010,111.0
100969,HUDSON,M,Sep-2011,112.0
100970,MICKEY,M,Jul-2008,501.0
100971,SANDY,F,Sep-2014,401.0
100972,SANDY,F,Oct-2009,407.0
100973,SAMMO,M,Jun-2007,107.0
100974,SASHA,F,Feb-2015,307.0
100975,JETHRO ,M,Jan-2001,413.0
100976,JOJO,M,Mar-2011,502.0
100977,JULIET ,F,Jul-2016,318.0
100978,JUDY,F,May-2016,410.0
100979,MOCHE,M,Jun-2016,302.0
100980,MISTY,F,May-2007,414.0
100981,MISTER ,M,Dec-2004,204.0
100982,JASPER,M,Jul-2015,302.0
100983,COCO,F,Jul-2014,108.0
100984,JARED,M,Jan-2008,102.0
100985,CHLOE,F,Apr-2016,318.0
100986,CINDY ,F,Feb-2006,407.0
100987,CLICQUOT,M,Aug-2001,102.0
100988,CLEO,F,Jul-2014,107.0
100989,SHAMUS ,M,Jan-2007,502.0
100990,HANES,M,Aug-2008,307.0
100991,BEOWULF,M,Jul-2015,302.0
100992,BERKSHIRE,F,Jul-2016,302.0
100993,BENNY,M,Apr-2016,210.0
100994,BLUE ,F,May-2016,101.0
100997,HEMINGWAY,M,Jun-2012,310.0
100998,HENDRIX,M,Apr-2015,503.0
101000,UNKNOWN,F,Jun-2016,108.0
101001,UNKNOWN,F,Jun-2016,104.0
101002,UNKNOWN,F,Apr-2016,106.0
101003,UNKNOWN,F,Jul-2016,311.0
101004,TYSON ,M,Jul-2016,110.0
101005,TYRION,M,Feb-2013,104.0
101006,TRUDY,F,May-2013,406.0
101007,TUBBY,M,Jul-2013,414.0
101008,REAGAN ,M,Aug-2009,107.0
101009,TRACY,F,Jan-2010,108.0
101010,TRINITY,F,Apr-2016,209.0
101011,LUCY,F,Aug-2009,108.0
101012,LUCY,F,Jan-2011,401.0
101013,EBENEZER,M,Aug-2010,306.0
101014,EGYPT,F,Jan-2016,110.0
101015,EDGAR,M,Sep-2012,401.0
101016,ELLIE,F,Sep-2014,106.0
101017,EMBER,F,Aug-2014,301.0
101018,EMMA,F,Dec-2009,108.0
101019,BAXTER ,M,Jun-2005,107.0
101020,BELLA,F,Jun-2016,403.0
101021,DUCK,F,Jan-2007,102.0
101022,DUNCAN,M,Apr-2004,314.0
101023,BENEDICT ,M,May-2016,102.0
101024,BEN,M,Apr-2015,302.0
101026,TERRY,M,Dec-2015,103.0
101027,THINGDUTSANG,F,Jul-2016,401.0
101028,PRESTON,M,Aug-2014,112.0
101029,PRINCE,M,Dec-2014,210.0
101031,TEDDY,M,Apr-2016,111.0
101032,TEDDY ,M,Feb-2011,104.0
101033,PUFFLES,F,Apr-2012,108.0
101034,MADDY,F,Oct-2010,102.0
101035,PIPER ,F,Jun-2016,103.0
101036,PIPPA,F,Apr-2015,102.0
101037,SKY,M,May-2016,104.0
101038,PAISLEY ,F,Jan-2006,108.0
101039,OZZY,M,Feb-2003,407.0
101040,SNOWBALL,M,May-2016,105.0
101041,SMOKEY,F,Dec-2012,101.0
101042,SPIKE ,M,Jan-2006,402.0
101043,BUDDY,M,Aug-2008,405.0
101044,BUSTER,M,Mar-2003,107.0
101045,CALLIE,F,Jun-2015,112.0
101046,CAPTAIN,F,May-2016,302.0
101047,CALEB,M,Apr-2013,110.0
101048,CASHEW,M,Nov-2015,211.0
101049,GEMMA ,F,Jan-2014,102.0
101050,CAYMAN,M,Sep-2006,210.0
101051,OLIVE ,F,May-2004,302.0
101052,OLLIE,M,Mar-2011,112.0
101053,GOSSY ,M,Jun-2016,212.0
101054,GONZALEZ,M,Jul-2016,401.0
101055,ANGEL,F,Feb-2005,409.0
101056,ADELE,F,Jun-2016,101.0
101088,ZIZOU,M,May-2016,107.0
101058,ABUGHAZEH,F,Jul-2016,503.0
101059,APPLE ,F,Dec-2005,104.0
101060,ANISTON,F,Apr-2015,210.0
101061,EXPRESS,F,Jun-2016,104.0
101062,LINDA,F,Jul-2008,107.0
101063,PHARAOH ,M,Aug-2014,208.0
101064,LEONARDO,M,May-2015,405.0
101065,LEO,M,Feb-2014,311.0
101066,LEXI,F,Aug-2014,308.0
101067,LAYLA,F,Dec-2015,402.0
101068,DEVEREUX,M,May-2013,103.0
101069,DEWITT,F,Jan-2010,112.0
101070,DIAMOND,F,Sep-2014,305.0
101071,DIAZ,M,Jun-2016,410.0
101072,BRADY ,F,Jan-2003,107.0
101073,BROOKLYN,M,Nov-2008,502.0
101074,BROOKLYN ,M,Jul-2016,501.0
101075,BROWNIE,M,Jul-2014,405.0
101076,DANTE,M,May-2008,409.0
101077,BUCK,M,Aug-2015,318.0
101078,NOLA ,F,Jan-2004,413.0
101079,NINO,M,Jan-2009,102.0
101080,NIU ,F,Jun-2016,104.0
101081,NORI,F,Jan-2010,413.0
101082,NORI,F,Jan-2010,413.0
101083,NOT ,M,Jun-2016,406.0
101084,WYLIE,F,Jun-2016,102.0
101085,WINTER,M,Jul-2007,402.0
101086,WINTER,M,Sep-2016,307.0
101087,ZAHRA,F,Oct-2011,402.0
101089,ZIGGY,M,Aug-2012,501.0
101090,AURORA,F,Jun-2016,104.0
101092,COLLINS,M,Jul-2016,404.0
101093,COOPER ,M,Jan-2006,306.0
101094,KAIA,F,Mar-2010,104.0
101095,DAISY,F,Dec-2007,306.0
101096,KHLOE,F,Jun-2013,402.0
101097,KNISH ,M,Jan-2006,208.0
101098,KIWI,M,Jun-2016,103.0
101099,MUGSY,M,Feb-2015,102.0
101100,MUGI ,F,Jan-2001,406.0
101101,KOJI,M,Feb-2008,302.0
101102,KUNALI,M,Mar-2014,208.0
101103,NALA,F,Nov-2015,408.0
101104,UNKNOWN,M,May-2016,411.0
101105,ROCKY,M,Dec-2014,407.0
101106,ROCKY,M,Dec-2006,107.0
101107,ROCKY ,M,Jan-2004,310.0
101108,RUBY,F,May-2009,405.0
101109,UNKNOWN,M,Apr-2016,210.0
101110,WALTER,M,May-2016,102.0
101111,WALTER,M,Dec-2015,311.0
101112,WALTER,M,Feb-2007,106.0
101113,UNKNOWN,M,Sep-2010,315.0
101114,ROGER,M,Nov-2009,108.0
101115,ROSIE,F,Jul-2009,108.0
101116,UNKNOWN,M,Jun-2016,404.0
101117,UNKNOWN,M,Jun-2016,402.0
101118,UNKNOWN,F,May-2016,304.0
101119,MUFFIN,F,May-2016,412.0
101120,KASPER,M,Jul-2010,103.0
101121,COOPER,M,Aug-2004,106.0
101122,BANJO ,M,Mar-2000,103.0
101123,BANKSY,M,Aug-2013,102.0
101124,COCONUT,M,Mar-2007,311.0
101125,COLBY,F,Oct-2015,102.0
101126,COOKIE,M,Jul-2016,407.0
101127,AVERY,M,Feb-2016,401.0
101128,AUSTIN,F,Jul-2016,107.0
101129,ZEUS,M,Nov-2015,102.0
101130,ZERO ,M,Jun-2016,311.0
101131,NOBU,M,Aug-2014,104.0
101132,LILY ,F,Jan-2005,105.0
101133,LILLIAN,F,Aug-2008,411.0
101134,NAPOLEON,M,Sep-2012,209.0
101135,DEBO,M,Sep-2011,205.0
101136,DANNI,M,Sep-2015,315.0
101137,DANTE ,M,May-2012,317.0
101138,BOOBOO,M,Aug-2011,102.0
101139,BOOGIE,M,Feb-2008,106.0
101140,LENNY,M,Oct-2006,104.0
101141,LADY,F,Aug-2014,107.0
101142,LIESL,F,Oct-2008,315.0
101143,LEVI,M,Jul-2009,111.0
101144,LEO ,M,Jun-2015,108.0
101145,STORY,M,Jun-2012,306.0
101146,TAD,M,Feb-2009,313.0
101147,TAGS,M,Feb-2007,106.0
101148,PATTON,M,Jul-2016,502.0
101149,PENNY,F,Nov-2007,402.0
101150,PETEY,M,Jan-2008,410.0
101151,FOXEEN,F,Aug-2015,310.0
101152,LO,M,Jan-2010,106.0
101153,LINUS,M,Jan-2011,407.0
101154,FINN,M,Feb-2006,104.0
101155,APPLE,F,Jan-2016,106.0
101156,ADLER,M,Mar-2014,106.0
101157,ALPHONSO,M,Sep-2014,111.0
101158,ANDREW,M,Feb-2016,401.0
101159,GIZMO ,F,Jan-2002,310.0
101160,GRACIE ,F,Jan-2011,306.0
101161,OBI,M,Jan-2009,403.0
101162,GRETCHEN ,F,Jan-2002,302.0
101163,OSCAR ,M,Sep-2015,107.0
101164,OSCAR,M,May-2007,110.0
101165,OLIVER,M,Mar-2010,101.0
101166,CASINO,M,Jun-2011,411.0
101167,CARL,M,Sep-2010,210.0
101169,BUDDY,M,Sep-2008,306.0
101170,SNOW,M,Sep-2014,110.0
101171,SIR ,M,May-2015,106.0
101172,MACARONI,M,May-2014,106.0
101173,PIRATE,M,Nov-2009,301.0
101174,TEDDY,M,Jul-2016,318.0
101175,PRINCE ,M,Jul-2016,312.0
101176,PRINCE,M,Apr-2016,316.0
101177,THE ,F,May-2008,101.0
101178,TOBY,M,Nov-2015,305.0
101179,TOBY ,M,Jun-2015,211.0
101180,BELLA,F,Aug-2012,106.0
101181,BENJI,M,Sep-2014,209.0
101182,BENJI,M,Jun-2016,108.0
101183,DRIGGS,M,Nov-2013,301.0
101184,DORY,F,Jan-2002,104.0
101185,BARONESS ,F,Apr-2014,106.0
101186,EMILY,F,Mar-2007,410.0
101187,EMILY,F,Jun-2016,403.0
101188,EBONY,F,Aug-2008,314.0
101189,LUCKY,M,Sep-2014,410.0
101190,LUCY ,F,Nov-2014,210.0
101191,LUKE,M,Oct-2011,313.0
101192,LUCY,F,Jun-2014,311.0
101193,LUNA,F,Jun-2016,302.0
101194,RIO,F,Jan-2016,108.0
101195,REX,M,Jan-2016,104.0
101196,REBEL,F,Aug-2016,302.0
101197,RAFA,M,Apr-2010,106.0
101198,UNKNOWN,F,May-2016,315.0
101199,HENRY,M,Jun-2016,102.0
101200,HARRY,M,Nov-2015,307.0
101201,MAGGIE ,F,Jan-2002,112.0
101202,MAGGI,F,Feb-2015,411.0
101203,HOMER,M,Jul-2007,501.0
101204,MAMBO ,M,Sep-2013,301.0
101205,MARTINA,F,Sep-2011,306.0
101206,BERNARD,M,Mar-2015,315.0
101207,BENTLY,M,Jan-2011,112.0
101208,HANA,F,Apr-2016,318.0
101209,JESSE,F,Jul-2003,405.0
101210,MOJI,M,Jul-2016,408.0
101211,JIGGY,M,Sep-2015,207.0
101212,JO ,M,Oct-2007,111.0
101213,MIDNIGHT,M,Jun-2007,501.0
101214,SANRACRUZ,F,Jul-2016,318.0
101215,JACK,M,Oct-2011,303.0
101216,JACK,M,Jan-2008,410.0
101217,CHARLIE,F,Apr-2016,106.0
101218,CHAMPION,M,Oct-2013,108.0
101219,CHARLIE,M,Jun-2007,306.0
101220,CHARLIE,M,Feb-2013,304.0
101222,CHAPEL ,M,Feb-2008,410.0
101223,CHICO ,M,Mar-2014,401.0
101224,CHICO,M,Jan-2006,108.0
101225,CHESIEK,M,Jan-2010,405.0
101226,CHESTER,M,Jul-2012,108.0
101227,JACK ,F,Jan-2006,302.0
101228,IZZY,F,Mar-2007,111.0
101229,JACK,M,Sep-2006,109.0
101230,JACKPOT,M,May-2007,111.0
101232,JACK,M,Nov-2009,304.0
101233,JACKSON,M,Sep-2011,210.0
101234,JAGGER,M,Aug-2012,101.0
101235,MAX ,M,Jun-2012,112.0
101236,MICKEY,M,May-2011,313.0
101237,MAXWELL,M,Apr-2015,501.0
101238,MAX,M,Aug-2012,305.0
101239,SAMI ,M,Jan-2004,108.0
101240,SAMANTHA ,F,Jul-2016,205.0
101241,SAPPHIRE,F,Jan-2016,410.0
101242,SAM,M,Jun-2010,207.0
101243,MILAGROS,F,May-2011,208.0
101244,MIKO,F,Aug-2013,110.0
101245,MILA,F,Apr-2015,403.0
101246,MIGNON ,F,Jan-2000,501.0
101247,RUDY ,M,Jan-2006,201.0
101248,RUEDI ,M,Jan-2007,107.0
101249,RUFUS,M,Jun-2008,104.0
101250,MILO ,M,Jul-2016,411.0
101251,MILO ,M,Jan-2006,317.0
101252,JULITA,F,Apr-2006,107.0
101253,JORDAN,F,Jan-2012,110.0
101254,JOEY ,M,Sep-2015,503.0
101255,JOEY,M,Feb-2011,410.0
101256,JIFFY ,F,Oct-2015,313.0
101257,JESSIE ,F,Jan-2004,411.0
101258,MIMI,F,Mar-2009,104.0
101259,MILO ,M,Jun-2008,405.0
101260,JEANNIE,F,Jan-2009,106.0
101261,JASPER,M,Sep-2006,318.0
101262,CLYDE,M,Apr-2008,314.0
101263,COCO ,F,Jan-2004,403.0
101264,CLEMENTINE,F,Jan-2015,401.0
101265,CHUNKERTONS,M,May-2013,105.0
101266,CHLOE,F,Sep-2008,306.0
101267,SIMBA ,M,Dec-2011,103.0
101268,SHINY,M,Jul-2013,318.0
101269,SHERMAN,M,Aug-2013,101.0
101270,SHERRY,F,May-2013,503.0
101271,SHEILA,F,May-2016,401.0
101272,SASSY,F,Nov-2005,207.0
101273,MOMO,F,Apr-2006,310.0
101274,MOLLY,F,Sep-2008,306.0
101275,SCOOTER,M,Jun-2008,315.0
101276,SCOOBY,M,Aug-2002,107.0
101277,SCOTT,M,May-2013,101.0
101278,SCRUFFY,M,Mar-2010,108.0
101279,SEPTEMBER,M,Sep-2012,311.0
101280,BLUE,M,Feb-2014,206.0
101281,BLUE,M,Sep-2012,503.0
101282,BOBBY,M,Jul-2014,107.0
101283,BOBAE,F,May-2016,104.0
101284,BOBBY,M,Jun-2010,403.0
101285,BOBBY,M,Oct-2007,310.0
101286,GUS,M,Nov-2014,102.0
101287,HANNAH,F,Sep-2013,211.0
101288,HARLEY,M,Apr-2012,405.0
101289,BIGGIE,M,Jan-2013,411.0
101290,BILLY ,M,Apr-2016,205.0
101291,BLACKY,M,Jan-2007,405.0
101292,MARLEY ,M,Sep-2008,110.0
101293,MARLON,M,Aug-2013,405.0
101294,MAKI,F,Mar-2012,315.0
101295,MAIYA ,F,Aug-2008,413.0
101296,MAGGIE ,F,Jan-2004,503.0
101297,HOLLYWOOD ,M,Apr-2005,302.0
101298,HIMEKO,F,Apr-2008,107.0
101299,HARVEY ,M,Mar-2015,402.0
101300,HEIDI,F,Jul-2006,108.0
101301,HENRY ,M,Jan-2004,107.0
101302,UNKNOWN,F,Apr-2016,104.0
101303,UNKNOWN,F,Apr-2016,110.0
101304,UNKNOWN,F,Jun-2016,104.0
101305,TRUFFLE,M,Dec-2010,405.0
101306,TRUFFLE,M,Sep-2013,311.0
101308,REILLY,M,Aug-2009,208.0
101309,TOMMY ,M,Jan-1999,409.0
101310,TREKKIE,M,Jan-2014,301.0
101311,LULU ,F,Apr-2016,102.0
101313,LUNA,F,Jan-2008,103.0
101314,LUNA,F,Mar-2016,409.0
101376,OREO,M,Dec-2006,502.0
101315,LUKA ,F,May-2003,106.0
101316,LUCY,F,Feb-2011,406.0
101317,LUCY,F,Oct-2007,306.0
101318,EDDIE ,M,Jan-2006,212.0
101319,ELLIE,F,Jan-2007,407.0
101320,ERNIE ,F,Dec-2015,308.0
101321,BASIL ,F,Jun-2006,108.0
101322,BARTOK,M,May-2009,303.0
101323,BEATA ,F,Jan-2003,106.0
101324,BEAR ,M,May-2014,103.0
101325,BEAR,M,May-2016,106.0
101326,BEAR,M,Mar-2007,403.0
101327,BELLA ,F,Dec-2011,103.0
101328,BELLA ,F,Dec-2010,306.0
101329,BELLA,F,Nov-2005,112.0
101330,BELLA,F,May-2013,411.0
101331,BELLA ,F,Jan-2004,312.0
101332,BECQUEREL,M,Mar-2003,111.0
101333,DUBLIN,M,Apr-2014,104.0
101335,DUDLEY,M,May-2016,401.0
101336,DUNKIN,M,Jun-2010,314.0
101337,DUKE,M,Jan-2012,414.0
101338,BELLE,F,Feb-2016,104.0
101340,TOBY,M,Jun-2015,401.0
101341,TOBBY,M,Jul-2016,304.0
101342,TOBY,M,Apr-2012,308.0
101343,THEODORE,M,Jul-2015,109.0
101344,PRINCE,M,Aug-2007,318.0
101345,PRINCESS,F,Jan-2013,206.0
101346,PUGSLY,M,Jan-2007,405.0
101347,POOCHIE,M,Jul-2008,201.0
101348,PIXIE,F,Jan-2013,104.0
101349,PIPPI,F,Feb-2015,108.0
101350,PIPER,F,Sep-2011,405.0
101351,PILLIE,F,Feb-2013,315.0
101352,SKY,F,Feb-2012,404.0
101353,SKIPPER,F,Apr-2011,102.0
101354,PACO,M,Mar-2016,108.0
101355,SNOWSTORM2,F,Sep-2012,407.0
101356,SOPHIE ,F,Jun-2008,405.0
101357,SOPHIE,F,Sep-2011,302.0
101358,BUNKY,M,Dec-2008,303.0
101359,BUSH,M,May-2016,311.0
101360,BULA,F,Jul-2015,102.0
101361,BUDDY ,M,Jun-2011,409.0
101362,BUDDY,M,Feb-2015,108.0
101363,CADBURY,F,Jan-2006,105.0
101364,CACHOU,M,Jun-2010,402.0
101365,BUTTERS,M,Mar-2012,311.0
101366,BUTTERCUP ,F,Jul-2014,209.0
101367,CALLIE ,F,May-2015,306.0
101368,CASSIE,F,Dec-2004,210.0
101369,CAT,F,Dec-2011,107.0
101370,GIGI ,F,Jan-2008,209.0
101371,GEORGIA,F,Dec-2006,408.0
101372,GEORGE,M,Jul-2012,102.0
101373,OLIVE,F,Sep-2014,302.0
101374,OLIVE,F,Jun-2005,401.0
101375,OLIVER,M,Feb-2015,401.0
101377,OSCAR ,M,Dec-2004,412.0
101378,OSCAR,M,Aug-2013,405.0
101379,GUCCI ,F,Jun-2012,303.0
101380,GRACIE,F,Mar-2011,308.0
101381,ODIE,M,Jan-2006,406.0
101382,GIZMO ,M,Dec-2009,107.0
101383,GINNY,F,Oct-2015,204.0
101384,GITANA,F,May-2012,102.0
101385,ANDY,M,Sep-2010,410.0
101386,ALLIE,F,Jan-2007,107.0
101387,ACE,M,Feb-2014,206.0
101388,ANNIE,M,Jan-2001,302.0
